customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
90042177,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),18.24,1295.04,No
41163012,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),109.88,7911.36,Yes
40992534,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.11,1664.33,No
13501001,Female,1,No,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),65.13,442.88,No
58219240,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,41.95,3062.35,No
20667011,Male,0,No,Yes,33,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),109.3,3716.2,No
73968467,Male,0,No,Yes,21,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.29,2221.925,No
27996802,Female,0,No,No,66,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),77.57,5197.19,No
77420864,Female,0,No,No,49,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),86.52,4326.0,No
91163038,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),73.29,3517.92,No
72916371,Male,0,No,Yes,71,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.04,6842.88,No
97183615,Female,0,Yes,No,69,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),59.57,4169.9,No
60191981,Female,0,Yes,No,56,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.64,4026.48,Yes
34692904,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.44,2143.71,Yes
62004039,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,27.85,1838.1,Yes
75960711,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),31.45,503.2,No
73598657,Female,1,Yes,Yes,57,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),125.19,7261.02,Yes
28456645,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),43.98,1803.18,No
31983035,Female,0,No,Yes,50,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,115.87,5909.37,No
35938895,Female,0,No,No,20,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,59.3,1245.3,No
40369856,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,37.04,2074.24,No
14325777,Male,1,No,No,46,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),105.9,4977.3,No
64839908,Male,0,No,No,42,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.27,3795.61,No
12015179,Male,0,No,Yes,30,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,91.66,2841.46,No
46219821,Male,0,Yes,Yes,14,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,34.42,518.02,No
65437830,Male,0,Yes,No,47,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),83.41,4003.68,No
39870720,Female,0,Yes,No,61,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,18.0,1116.0,No
37223861,Male,0,No,No,69,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.93,5735.1,No
37455861,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),43.18,131.7,No
18876667,Male,0,No,No,37,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),112.91,4296.23,No
33767033,Male,0,No,Yes,57,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,98.09,5689.22,No
68959861,Female,0,Yes,Yes,66,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.54,5061.18,No
92820305,Male,0,No,Yes,44,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,102.39,4607.55,Yes
75759022,Male,0,No,No,43,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),141.88,6242.72,Yes
53606752,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.49,547.92,No
71410640,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,80.34,5302.44,No
43122766,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),32.63,2316.73,No
67385552,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,44.02,2685.22,No
64340297,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.53,723.01,Yes
15613827,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,71.58,5085.76,No
91594977,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),81.29,2926.44,No
61052956,Male,1,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.7,3379.6,No
51996390,Female,1,No,Yes,20,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,78.55,1649.55,No
62902012,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,99.98,4599.08,No
92074794,Female,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.42,3469.32,Yes
86763742,Male,1,Yes,No,15,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,102.75,1649.14,No
89699265,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,396.0,No
81962094,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,22.58,135.48,No
80495248,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),89.05,4968.99,Yes
96086421,Female,0,Yes,No,44,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.39,3482.55,No
15168989,Female,0,No,Yes,57,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.44,4201.52,No
79880338,Female,1,No,Yes,27,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.49,2057.72,Yes
24672184,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.02,614.14,No
70614013,Male,0,No,Yes,35,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.84,678.24,No
71324136,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.95,1175.4,Yes
15692967,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,102.94,5147.0,Yes
42980201,Female,0,No,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,49.5,2922.98,No
79619091,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,216.9,No
82191574,Male,0,No,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.91,4086.42,Yes
63098035,Female,1,No,No,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,49.68,1987.2,No
15268263,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),94.93,189.86,No
84853354,Female,0,No,No,24,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,41.29,1034.31,No
61995659,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.43,2834.33,Yes
79273350,Male,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,73.21,3440.87,No
94644215,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,109.13,6547.8,Yes
16616323,Female,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,86.75,6332.75,No
35481281,Female,1,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),58.25,2388.25,No
49081432,Male,0,Yes,Yes,49,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),81.21,4064.56,No
68995922,Male,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,70.28,1602.38,No
63424009,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),24.28,291.36,No
50876565,Male,0,Yes,No,70,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,88.36,6273.56,No
48374806,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,68.63,1509.86,No
71920968,Female,1,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1008.0,Yes
32345453,Female,0,Yes,No,15,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,26.78,428.48,No
66701914,Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,53.09,3079.22,No
49516346,Male,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),96.29,6932.88,No
92293489,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.89,2595.39,No
17321129,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,92.45,554.7,No
79386491,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,93.75,187.5,No
29091078,Male,0,No,No,61,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),64.55,4002.1,No
72220513,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,92.93,3903.06,No
96718276,Female,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.55,2951.08,No
70625891,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,47.68,2479.36,No
22138759,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,63.4,3677.2,No
77197151,Female,1,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.63,932.6,No
25189633,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),94.41,5286.96,Yes
34128507,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,84.22,5642.74,No
88577462,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,116.39,6867.01,No
83337520,Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.15,3271.2,No
28160554,Male,0,Yes,No,34,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,81.87,2865.45,No
62756521,Female,0,No,Yes,7,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.21,633.68,No
65506990,Male,0,No,No,31,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.25,2760.0,Yes
53414191,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),83.43,3754.35,No
70516875,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,47.55,3185.85,No
13343647,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),74.25,2004.75,No
34008676,Male,1,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,71.22,199.42,No
70891997,Male,0,No,Yes,56,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,136.51,7781.07,Yes
89230801,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,18.54,1205.1,No
37102854,Male,0,No,No,19,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,93.84,1858.03,No
71026547,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),116.23,8258.14,No
22103709,Male,0,Yes,No,40,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),42.78,1753.98,No
43565477,Female,1,Yes,No,0,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,135.16,135.16,Yes
53496580,Female,1,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),75.75,303.0,Yes
97050454,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,64.4,4572.4,No
32010905,Female,0,No,Yes,9,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,73.54,735.4,No
26581824,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.38,2215.02,No
22239481,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.06,1174.8,No
25322958,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,35.36,671.84,No
70317234,Female,1,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),84.34,4874.85,Yes
95103759,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,18.91,1002.23,No
58713437,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,57.96,2666.16,No
21449650,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.21,1083.78,No
80305568,Female,0,Yes,Yes,2,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),72.25,216.75,No
61551334,Female,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.24,4780.21,Yes
78674708,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,78.6,1729.2,No
92150984,Male,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.36,1669.8,No
31461370,Male,0,No,No,63,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.25,4563.56,No
60825385,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,43.52,1784.32,No
83866174,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.64,637.12,No
61084208,Male,0,No,No,64,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),122.95,7991.75,No
15892974,Male,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),73.5,220.5,Yes
32935793,Female,0,No,No,28,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,117.3,3407.56,No
54988861,Female,0,No,No,69,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,78.0,5460.0,No
85898994,Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),50.68,912.24,Yes
98520663,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.1,4471.8,Yes
30144703,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),18.0,18.0,No
31759927,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,77.66,1712.4,Yes
29408873,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,108.27,2490.21,Yes
34007090,Female,1,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.17,321.36,No
16886777,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),102.71,2978.59,No
66315301,Female,0,No,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,43.01,1892.44,No
51347409,Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,65.99,4094.68,Yes
51542843,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),38.35,730.57,No
69895766,Female,0,No,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.49,4162.43,No
48759467,Male,0,No,No,18,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),159.42,3028.98,No
94081078,Male,0,No,No,21,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.59,1156.98,No
34252610,Female,0,No,No,67,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),65.36,4447.75,No
25777827,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),70.73,353.65,No
27659164,Female,1,No,Yes,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,65.99,329.95,No
37226295,Male,0,No,No,24,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),104.33,2608.25,Yes
10474177,Male,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.39,1233.36,No
93558632,Female,1,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,79.91,79.91,No
43971980,Male,1,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.44,1636.32,No
11638498,Male,0,No,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,118.3,5560.1,No
71557975,Male,0,Yes,Yes,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),77.79,4671.29,Yes
76790446,Male,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.41,1413.79,No
76926628,Female,0,Yes,No,13,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),91.75,1284.5,No
82947490,Female,1,Yes,No,69,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),113.71,7965.39,No
10771825,Male,0,No,No,7,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),100.73,805.84,Yes
91602221,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,96.43,3567.91,Yes
76231992,Male,1,No,Yes,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,107.85,7743.63,Yes
41927492,Female,0,Yes,No,9,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,70.23,705.81,No
39108314,Male,0,No,No,66,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,132.01,8844.67,Yes
89035763,Male,1,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.49,1241.37,Yes
98512648,Female,1,Yes,No,38,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),87.22,3401.58,No
73848982,Female,1,No,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),67.09,4293.76,Yes
70899748,Male,0,No,Yes,29,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),25.38,761.4,No
65049584,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,72.34,292.98,No
69307507,Male,0,No,No,44,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,44.27,1992.15,No
20657547,Male,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),56.74,340.44,No
90693921,Female,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.01,1184.16,No
90544341,Female,0,No,No,21,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,110.73,2436.06,No
10882216,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,66.51,1396.71,Yes
42844845,Male,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,40.81,2654.69,No
83462947,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,26.96,808.8,No
47327686,Male,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),37.85,908.4,Yes
93183589,Female,0,Yes,Yes,63,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),134.52,8609.28,No
94374018,Male,0,Yes,No,12,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.1,690.3,No
84832912,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),18.0,468.0,Yes
37868647,Female,1,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.0,1580.0,No
16565770,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),51.98,3170.78,Yes
34808803,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.5,417.0,Yes
29898606,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,96.52,4155.19,No
17390556,Female,1,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.03,5244.47,No
97681338,Female,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.16,604.44,No
56844649,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),80.26,2969.62,No
14928616,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),109.58,1753.28,No
29511823,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.76,187.04,Yes
14352961,Female,0,Yes,No,31,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,32.15,1028.8,No
99522760,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),84.82,1441.94,No
87590290,Male,0,No,Yes,40,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,39.22,1609.98,No
90971604,Male,1,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),56.99,2564.55,No
